scenario,draw,npv_usd
base,3635,18360559.746319655
base,3636,26124303.799227584
base,3637,18776908.778790183
base,3638,21935710.618213605
base,3639,12971029.145997358
base,3640,19741690.222470198
base,3641,28784849.015027057
base,3642,15468358.499355273
base,3643,10206647.58640141
base,3644,29102678.98967788
base,3645,19708469.61600914
base,3646,18319255.92194907
base,3647,11748216.803550724
base,3648,23366553.559355747
base,3649,21644653.299152136
base,3650,16002509.728998728
base,3651,27716346.345866516
base,3652,21242938.70296941
base,3653,31554968.472092304
base,3654,20311104.1711042
base,3655,17018268.294636395
base,3656,7015365.837862608
base,3657,18476509.042547744
base,3658,20304682.437044304
base,3659,13589929.917119177
base,3660,17838070.332034986
base,3661,11666206.012909692
base,3662,12372853.828434348
base,3663,18065782.220559902
base,3664,9577254.727073172
base,3665,14528053.656105042
base,3666,21593821.40414137
base,3667,22461584.14821726
base,3668,15554097.794675948
base,3669,13189686.270877311
base,3670,14223986.81622508
base,3671,17828709.897497267
base,3672,17488942.50619254
base,3673,17872392.74464256
base,3674,12057529.979894053
base,3675,14994757.063688025
base,3676,22798223.893394858
base,3677,12023694.847268498
base,3678,18609357.249623526
base,3679,29908077.22617558
base,3680,24716751.517050687
base,3681,23161552.184790555
base,3682,11703124.67419688
base,3683,21803562.022499926
base,3684,18259613.341980863
base,3685,11731940.472854028
base,3686,18489200.276921544
base,3687,18092252.318024963
base,3688,15585887.413951349
base,3689,25705836.662344176
base,3690,30804214.72858287
base,3691,14822589.451516736
base,3692,20731624.902316544
base,3693,11536980.285488304
base,3694,20368306.41385001
base,3695,17998175.726056747
base,3696,12826925.555324962
base,3697,15913974.187563531
base,3698,11194537.331328236
base,3699,27330068.80932329
base,3700,18986679.297054272
base,3701,16640880.706584608
base,3702,21559321.056326598
base,3703,31609475.40050514
base,3704,15373868.37767481
base,3705,20670606.055858415
base,3706,14492266.737057947
base,3707,23895340.460066505
base,3708,18776030.12014549
base,3709,11956521.873868525
base,3710,17811364.389773242
base,3711,34846117.0891777
base,3712,9829623.989221914
base,3713,15907096.393686859
base,3714,21658337.226464
base,3715,24518050.98811486
base,3716,14008808.230802435
base,3717,23098712.101574425
base,3718,15926645.092200747
base,3719,14097956.534549715
base,3720,10718169.747199658
base,3721,16922702.032312885
base,3722,13701175.985801551
base,3723,14189743.346717814
base,3724,15820410.187574688
base,3725,9644859.876609793
base,3726,17380746.627468675
base,3727,26535564.24934536
base,3728,20142803.02137604
base,3729,20019130.426205695
base,3730,15657143.466409441
base,3731,14752740.52046741
base,3732,12027571.898997566
base,3733,21022530.11229619
base,3734,12387481.128495637
base,3735,20376489.358187843
base,3736,15162521.901169933
base,3737,16703774.066916207
base,3738,14540712.074620765
base,3739,17716632.639555003
base,3740,30972495.986780446
base,3741,20160440.606198344
base,3742,18038098.54726767
base,3743,22850766.76103564
base,3744,11475675.301461322
base,3745,18925755.90540059
base,3746,24616566.425919473
base,3747,18766692.805777553
base,3748,18080141.713565174
base,3749,18627656.798289567
base,3750,25021529.662805215
base,3751,13642151.315580599
base,3752,17099348.59281325
base,3753,11875606.224441586
base,3754,20315881.426661998
base,3755,18941670.243279897
base,3756,16331946.52260961
base,3757,21963110.550857045
base,3758,19356003.67350038
base,3759,12653340.943537688
base,3760,9348383.097747272
base,3761,22244482.91961767
base,3762,24968245.631669637
base,3763,14774068.55452811
base,3764,8845564.042669782
base,3765,12032818.63285017
base,3766,18776568.28931961
base,3767,19907446.789190765
base,3768,10608459.533007126
base,3769,20450592.57627778
base,3770,11419878.700835405
base,3771,23663544.83868994
base,3772,23603690.77095928
base,3773,31624533.869955607
base,3774,19764203.358722188
base,3775,29747042.720060643
base,3776,19362837.180387396
base,3777,8498656.808031304
base,3778,18330432.991226476
base,3779,12457157.474944174
base,3780,14358887.762650836
base,3781,12933443.203538805
base,3782,22989606.199872803
base,3783,14877517.20432613
base,3784,20075788.095698416
base,3785,12779885.600752028
base,3786,20341576.73638299
base,3787,25574363.259491436
base,3788,9916706.482809417
base,3789,19461292.076027
base,3790,18494366.733086642
base,3791,17205183.909448087
base,3792,22673716.867254436
base,3793,10006434.765627861
base,3794,21797329.841609266
base,3795,19044256.24969798
base,3796,24414870.67865147
base,3797,18649988.935530804
base,3798,28703027.927006673
base,3799,25060659.905379348
base,3800,18079519.395536218
base,3801,22122244.27520798
base,3802,21546779.752245586
base,3803,20878097.473190628
base,3804,16221441.71820216
base,3805,15472867.503563806
base,3806,17694168.848276105
base,3807,14007685.127361322
base,3808,12744710.9267118
base,3809,26071667.28354932
base,3810,12165984.531024273
base,3811,20422731.157931004
base,3812,27543979.28483043
base,3813,13474883.350225769
base,3814,32512538.545477077
base,3815,21953683.970391184
base,3816,15427697.529014722
base,3817,18515351.003874965
base,3818,17270354.47243993
base,3819,16618473.594505869
base,3820,15421217.87410805
base,3821,17209924.110144533
base,3822,20227703.491467066
base,3823,12042947.093682244
base,3824,22604433.53922792
base,3825,24326703.54661511
base,3826,10427476.338183865
base,3827,20842933.00026722
base,3828,10391195.053532116
base,3829,26418284.723668557
base,3830,17804573.653745394
base,3831,17901786.096517235
base,3832,13600404.631111717
base,3833,15321792.069826338
base,3834,12173710.652281664
base,3835,19111863.197514884
base,3836,20099993.50443303
base,3837,9753390.409293031
base,3838,14603370.023686742
base,3839,18556818.778748512
base,3840,12722602.327914372
base,3841,13214642.048163638
base,3842,17100435.92170891
base,3843,24316429.263043396
base,3844,15545863.65030408
base,3845,16480966.899677718
base,3846,18225945.288061302
base,3847,16551571.865245588
base,3848,24099670.991250277
base,3849,21879913.964590885
base,3850,16110526.001985056
base,3851,21464341.080099985
base,3852,11376452.542222219
base,3853,11793360.923470482
base,3854,20446449.93132293
base,3855,25801741.22669847
base,3856,12602656.252225269
base,3857,10380559.213819098
base,3858,15062886.196066674
base,3859,13053695.739892194
base,3860,21109470.394859344
base,3861,20867871.683053154
base,3862,24554729.024082076
base,3863,13189251.669297758
base,3864,10505027.626334542
base,3865,16849968.75618747
base,3866,23671540.278702915
base,3867,11907137.665455446
base,3868,23812170.156811155
base,3869,13384738.403237835
base,3870,20443521.442978937
base,3871,26710576.57731257
base,3872,17388764.877319653
base,3873,9867252.903150428
base,3874,19416510.487407953
base,3875,15855654.209359169
base,3876,19704503.083518095
base,3877,18942094.775216218
base,3878,22303928.118689317
base,3879,26992290.492882863
base,3880,22232045.0613618
base,3881,12973335.020999031
base,3882,9572090.043855531
base,3883,12406329.947807603
base,3884,20258386.657877836
base,3885,24187718.24218586
base,3886,20964044.103649497
base,3887,20798468.08191405
base,3888,18010559.045493297
base,3889,17983818.205319617
base,3890,19396818.58618062
base,3891,16356083.738274038
base,3892,16133494.660416104
base,3893,12529174.98423177
base,3894,16801153.548357178
base,3895,12524951.313520262
base,3896,13966620.253188143
base,3897,20597462.22714643
base,3898,19071583.116070077
base,3899,22124042.255664505
base,3900,28119332.62705823
base,3901,9396290.329010587
base,3902,10251945.29606048
base,3903,12619396.569705317
base,3904,22924919.01774641
base,3905,11698166.116631003
base,3906,26114762.210105818
base,3907,19822181.715874836
base,3908,16542027.064227272
base,3909,18577388.533761334
base,3910,14287960.907587085
base,3911,14954329.069886202
base,3912,12689483.264259791
base,3913,16621686.896847088
base,3914,15232394.23000464
base,3915,21315681.501006924
base,3916,12834900.08673092
base,3917,17964295.467655003
base,3918,20892726.042378284
base,3919,25189051.62523347
base,3920,13769466.185991623
base,3921,15662450.994701514
base,3922,17204285.732367273
base,3923,11363200.598535027
base,3924,25061243.154145088
base,3925,21105929.42039688
base,3926,23371457.220051978
base,3927,17080615.69532229
base,3928,24535818.316869512
base,3929,20300471.907192443
base,3930,9945798.459317422
base,3931,12315504.08100159
base,3932,21693928.682218805
base,3933,20285005.085537657
base,3934,12678461.436385375
base,3935,18701267.32517372
base,3936,24159621.193691395
base,3937,17895835.476920404
base,3938,18068221.54734954
base,3939,15151473.591975214
base,3940,9881977.351214316
base,3941,9783157.384015063
base,3942,16325137.054134231
base,3943,15013132.564112965
base,3944,13462436.958728705
base,3945,18424377.56682421
base,3946,23120969.35113067
base,3947,16883866.967112496
base,3948,17632405.24980439
base,3949,14775225.66466463
base,3950,21036530.841549374
base,3951,16931626.2410669
base,3952,16885908.286869638
base,3953,15550954.26592467
base,3954,15104699.693268726
base,3955,10638010.836032916
base,3956,11512455.543532135
base,3957,16700015.19412142
base,3958,17363067.88852445
base,3959,25595249.238402776
base,3960,12223697.345567577
base,3961,18074190.003117055
base,3962,11524257.009144587
base,3963,17739005.21090589
base,3964,17024009.259341538
base,3965,18547070.06342263
base,3966,23519822.737167466
base,3967,15722417.307533626
base,3968,22917846.678144313
base,3969,10186089.750908079
base,3970,26074896.613065448
base,3971,19901965.08533794
base,3972,23288224.156628683
base,3973,16069280.61860845
base,3974,12854923.946331095
base,3975,21698841.63247001
base,3976,18015757.774161406
base,3977,12141995.512012582
base,3978,23916454.052052364
base,3979,21097328.271311462
base,3980,16809985.388859116
base,3981,9602757.458473604
base,3982,19468328.83453839
base,3983,14423318.806608552
base,3984,13155706.717524335
base,3985,11182774.173704734
base,3986,10258718.95811835
base,3987,11701106.668143831
base,3988,16425819.86059595
base,3989,11334754.65579539
base,3990,21115357.46225942
base,3991,33200136.21926246
base,3992,16183652.464475483
base,3993,20309997.10814617
base,3994,21453928.582703706
base,3995,14373572.960901117
base,3996,24983193.144320197
base,3997,12115477.784748983
base,3998,16347248.796705903
base,3999,16259416.601148034
base,4000,19656743.818359334
base,4001,30295985.455980115
base,4002,26096825.75270929
base,4003,17579593.48165102
base,4004,16083966.438040864
base,4005,7939168.266027348
base,4006,13346439.767892806
base,4007,14022041.783973632
base,4008,16175294.500608023
base,4009,13596934.256921813
base,4010,18471843.15083896
base,4011,28838201.98913682
base,4012,11815070.16010034
base,4013,14359432.605075879
base,4014,18521543.815075047
base,4015,15403276.496880474
base,4016,13710195.338251451
base,4017,14955703.770404356
base,4018,17139641.167314112
base,4019,16649230.82607631
base,4020,17229295.356664862
base,4021,9437831.857728409
base,4022,22085628.902828835
base,4023,21861298.303469036
base,4024,11398953.737675462
base,4025,22434533.84983567
base,4026,11674684.330638902
base,4027,16867025.11168215
base,4028,15741334.79661047
base,4029,18398586.354175616
base,4030,16700648.018982738
base,4031,23950122.40765283
base,4032,18621159.794328332
base,4033,8548423.289034348
base,4034,16887707.23391142
base,4035,24962701.08768355
base,4036,27113607.44332471
base,4037,27545320.75088109
base,4038,20544141.657728784
base,4039,16567921.861380704
base,4040,17722802.96526244
base,4041,17686037.826281536
base,4042,19400485.53428267
base,4043,17012821.43733047
base,4044,13849509.934581932
base,4045,22642459.68163464
base,4046,11160184.864049008
base,4047,20622682.758851055
base,4048,16986422.035316925
base,4049,20894766.503790837
base,4050,14359570.206865827
base,4051,14555753.70908847
base,4052,21796816.185837045
base,4053,12819052.436971178
base,4054,22297775.48023725
base,4055,21932014.111346535
base,4056,16591845.891261367
base,4057,14050996.971798968
base,4058,17938075.236614767
base,4059,19941337.98044471
base,4060,16769952.847785164
base,4061,22973786.451260213
base,4062,13945305.727139171
base,4063,13448284.06381499
base,4064,14398283.533133972
base,4065,21590325.13594183
base,4066,28187053.2837792
base,4067,20565717.17836025
base,4068,20642424.28874615
base,4069,18660442.366709765
base,4070,18766003.425159242
base,4071,13939396.77109655
base,4072,17566926.02641105
base,4073,11939347.10069335
base,4074,12044197.901480516
base,4075,16787207.045094643
base,4076,17621698.38843706
base,4077,14773137.093891192
base,4078,17617961.163814474
base,4079,19915756.0751432
base,4080,17183299.95650726
base,4081,21631392.97022763
base,4082,17585394.428352453
base,4083,17684660.568395954
base,4084,18150755.09145821
base,4085,26403379.927571643
base,4086,12973126.743666088
base,4087,27942572.23932507
base,4088,21711669.831344977
base,4089,18947842.82585303
base,4090,15115806.96532363
base,4091,10619653.828430874
base,4092,15830165.961080017
base,4093,17914224.93933568
base,4094,16005166.034111993
base,4095,16291869.845833907
base,4096,14594003.609926788
base,4097,15104864.596625019
base,4098,13595826.289643904
base,4099,17148166.302297626
base,4100,13376548.901747279
base,4101,26549413.16546434
base,4102,11260511.563558646
base,4103,11940605.040667148
base,4104,18153984.072420165
base,4105,24493076.14004228
base,4106,14562698.907352487
base,4107,18442536.603119038
base,4108,8834173.4277349
base,4109,11162070.593690991
base,4110,22865404.792615023
base,4111,26175890.055133622
base,4112,15085057.240629295
base,4113,19434146.71590696
base,4114,15394352.985460795
base,4115,17275815.569768164
base,4116,12531930.84778992
base,4117,18956037.742102806
base,4118,16606393.944878276
base,4119,16158784.248957872
base,4120,18904948.897735607
base,4121,16410152.49642972
base,4122,10611456.165941723
base,4123,16667488.803544926
base,4124,18471943.636855382
base,4125,30846425.73316118
base,4126,18568368.77295169
base,4127,21916493.642506786
base,4128,17986962.912246652
base,4129,17670439.463810846
base,4130,7277101.0231881
base,4131,22853138.447627705
base,4132,26558947.74478773
base,4133,21605563.290393002
base,4134,12747165.69841087
base,4135,13472838.920901326
base,4136,21319198.325126957
base,4137,26138424.753499277
base,4138,21994949.205409043
base,4139,14892504.783571167
base,4140,23964552.606685743
base,4141,12156412.306440607
base,4142,20235776.422348697
base,4143,24281485.69161566
base,4144,13100677.300450392
base,4145,17112751.50865053
base,4146,18004066.429217998
base,4147,10930387.161649058
base,4148,17887516.433171608
base,4149,29418786.899719547
base,4150,18996465.866451275
base,4151,17617680.547345683
base,4152,19423806.540466167
base,4153,11952902.18043848
base,4154,18797440.599986114
base,4155,14399247.030959867
base,4156,16466074.225746522
base,4157,26717866.920947336
base,4158,16807462.42209436
base,4159,12665061.519295365
base,4160,18566704.445075784
base,4161,16920519.199730556
base,4162,20345491.387158226
base,4163,15158410.943938306
base,4164,26680038.23562897
base,4165,24431499.03058596
base,4166,12213060.596730625
base,4167,13521645.474491823
base,4168,15070044.864236452
base,4169,23802208.941647056
base,4170,11726224.777849173
base,4171,15657578.91528806
base,4172,29894847.6642769
base,4173,17787102.291113984
base,4174,27979668.56419512
base,4175,27473766.487832278
base,4176,17592322.290941123
base,4177,13630372.960767217
base,4178,19175673.75200681
base,4179,12863205.461889038
base,4180,10922268.821233047
base,4181,21116104.30852367
base,4182,17754246.84875588
base,4183,19047835.66987791
base,4184,18289215.288257055
base,4185,20546798.610931918
base,4186,24963826.098907895
base,4187,20388711.017565027
base,4188,19693553.37415805
base,4189,20293642.64117547
base,4190,17955897.447115753
base,4191,14784412.681185821
base,4192,16124314.247584369
base,4193,15240049.191191535
base,4194,18009701.842777327
base,4195,18567080.99276657
base,4196,12051521.926099123
base,4197,11240229.990204964
base,4198,18708807.07693163
base,4199,14631178.113968732
base,4200,12398542.51138248
base,4201,23453446.776949376
base,4202,13029610.728077333
base,4203,22313928.931523982
base,4204,17800756.471708544
base,4205,15833069.910997525
base,4206,24082180.53043966
base,4207,18101570.571218614
base,4208,16715375.363316558
base,4209,16281574.409918508
base,4210,26890354.95660984
base,4211,18240721.594645992
base,4212,12560544.574667105
base,4213,13137567.028145237
base,4214,22703941.74509558
base,4215,29821115.699226495
base,4216,13573448.770122375
base,4217,10898568.926644498
base,4218,28467266.14019184
base,4219,15252964.744322041
base,4220,26425478.647291735
base,4221,17835471.677749902
base,4222,14189889.743678028
base,4223,23266032.37736333
base,4224,22272230.559197403
base,4225,10122112.07840749
base,4226,13091109.29279508
base,4227,19967061.585361313
base,4228,18715890.233179722
base,4229,25101998.883967165
base,4230,25574080.462419644
base,4231,23906109.27013579
base,4232,18374398.85051166
base,4233,18850587.749030765
base,4234,16890908.87534143
base,4235,16811240.416043907
base,4236,21724987.525866624
base,4237,12701850.545560798
base,4238,16715185.694714217
base,4239,16220888.801704923
base,4240,29328928.325609367
base,4241,16465795.083911039
base,4242,26985573.901559997
base,4243,15291748.3605295
base,4244,20378336.80755961
base,4245,15347540.621049274
base,4246,12442213.778378146
base,4247,16576054.592790853
base,4248,26157861.446781717
base,4249,24848454.557243273
base,4250,20430629.362138495
base,4251,17245946.108490597
base,4252,16679779.429149263
base,4253,20335221.97124368
base,4254,21628302.85025044
base,4255,13722145.709722858
base,4256,12795060.458137188
base,4257,16679120.590157228
base,4258,10996340.948404122
base,4259,19052575.847383507
base,4260,14635695.123586189
base,4261,16080612.981561735
base,4262,18407749.88218922
base,4263,28631985.219321366
base,4264,19416114.008854493
base,4265,19604641.709810294
base,4266,15031284.398995724
base,4267,18443770.94552499
base,4268,13280139.09795472
base,4269,17388205.255183388
base,4270,23397636.98167677
base,4271,19623906.745321825
base,4272,19953584.46068079
base,4273,22257868.91775851
base,4274,12877388.296797821
base,4275,10093412.72870633
base,4276,15609577.267122636
base,4277,22014425.74153514
base,4278,20965895.921303663
base,4279,11598256.973065639
base,4280,21372625.39309682
base,4281,17310603.076809704
base,4282,11858770.716072425
base,4283,15144356.4702943
base,4284,20127433.352254987
base,4285,21220914.550250996
base,4286,26845121.33265839
base,4287,21569815.035624415
base,4288,21773092.37548523
base,4289,14104402.882863479
base,4290,22111413.347522635
base,4291,21012771.006329365
base,4292,9654392.655232964
base,4293,15955564.543649547
base,4294,14631344.40579308
base,4295,14424534.106325695
base,4296,17459794.073426962
base,4297,15787844.618613482
base,4298,28080916.998684857
base,4299,23318061.24188682
base,4300,31147507.13806057
base,4301,22185699.844428837
base,4302,8905960.234853638
base,4303,12478130.981091104
base,4304,14321594.600678429
base,4305,17982147.92455065
base,4306,13283836.378448514
base,4307,8292589.6948915925
base,4308,7464772.588182343
base,4309,17845538.690733466
base,4310,27775955.862816196
base,4311,28026358.817752067
base,4312,27987319.71047198
base,4313,15168517.968786301
base,4314,19909588.19640371
base,4315,18636272.994988695
base,4316,13185799.644890308
base,4317,17888199.416163627
base,4318,16315368.786481312
base,4319,12345057.808553945
base,4320,18404623.674164403
base,4321,15477710.307936067
base,4322,17308042.45132541
base,4323,10296728.831231035
base,4324,21709373.87561303
base,4325,12352605.18711236
base,4326,18867571.767675094
base,4327,24302498.21830354
base,4328,17986818.342489135
base,4329,14790028.525223792
base,4330,18678436.671753466
base,4331,15623038.77744579
base,4332,13688151.62293006
base,4333,13051850.620179687
base,4334,17298057.576081153
base,4335,12139418.571038429
base,4336,19466702.462398544
base,4337,16168197.001518715
base,4338,18067917.645692457
base,4339,21303446.912073057
base,4340,25629901.969899982
base,4341,21685513.82965145
base,4342,11398997.193612063
base,4343,16081950.325992825
base,4344,12717255.019133825
base,4345,20607565.391389653
base,4346,20033182.25732558
base,4347,11494070.34658202
base,4348,32659879.32309221
base,4349,17711054.57765341
base,4350,19577452.446342133
base,4351,21987646.88389106
base,4352,23259270.709442854
base,4353,12852838.087553792
base,4354,13204709.672325108
base,4355,16349237.434170105
base,4356,12585671.413668467
base,4357,17180875.10519628
base,4358,26631009.53289386
base,4359,24972759.5388276
base,4360,27182578.40783294
base,4361,12608690.60100322
base,4362,18344923.732616156
base,4363,15445971.856011909
base,4364,17492846.42606176
base,4365,13823036.692286003
base,4366,19762962.806318082
base,4367,23632414.18530053
base,4368,13802751.827285029
base,4369,17358624.197282746
base,4370,11873021.779560763
base,4371,16779367.835602097
base,4372,21498147.266370162
base,4373,21699474.17931816
base,4374,18406258.50941633
base,4375,18781691.052301537
base,4376,19754672.488128953
base,4377,19005493.96895743
base,4378,18158397.857786074
base,4379,25059656.110487606
base,4380,11909382.085971048
base,4381,8748559.11334166
base,4382,12928335.017685078
base,4383,21291615.244389746
base,4384,21793582.62352637
base,4385,12219782.928249521
base,4386,22303015.432919376
base,4387,23042088.048046045
base,4388,17421418.098296206
base,4389,22426539.752440445
base,4390,17379741.876363732
base,4391,17089462.531539015
base,4392,17265134.44566355
base,4393,18399601.67858904
base,4394,15148306.521145355
base,4395,11763465.478165256
base,4396,24588617.279132497
base,4397,29970627.260386158
base,4398,14625500.12030275
base,4399,23807937.366508815
base,4400,15288193.984478265
base,4401,16073100.375564313
base,4402,24131766.55768977
base,4403,17072345.958453126
base,4404,27423914.104597434
base,4405,12478617.416147599
base,4406,16701824.99792937
base,4407,22839767.344970483
base,4408,13530520.981946927
base,4409,11994349.0633811
base,4410,13333460.8643473
base,4411,28447051.26253186
base,4412,9091570.220026277
base,4413,17855618.913529586
base,4414,11149166.365548799
base,4415,25638322.70063325
base,4416,17958965.635514203
base,4417,14729463.631471163
base,4418,13110949.462162456
base,4419,27576170.756875757
base,4420,23384587.376838367
base,4421,18156285.465035282
base,4422,18588699.19646963
base,4423,20441894.558947455
base,4424,18256386.47429401
base,4425,16582680.693424037
base,4426,18344013.958808616
base,4427,19768342.7910661
base,4428,12962422.136516936
base,4429,32097623.32427307
base,4430,19300722.54274551
base,4431,15790125.866984762
base,4432,20168704.821556207
base,4433,16020753.980878217
base,4434,16790066.323045712
base,4435,17543216.276552547
base,4436,25359653.223473392
base,4437,14706940.462060131
base,4438,18620069.0192221
base,4439,17688093.698821437
base,4440,12114962.856126146
base,4441,18885251.408203825
base,4442,15690249.125708431
base,4443,8824277.304972203
base,4444,22661724.034688655
base,4445,20819377.64327921
base,4446,17661231.485580802
base,4447,13229907.978247821
base,4448,8886524.11251277
base,4449,18927780.972069137
base,4450,23803795.013364203
base,4451,13365484.388723254
base,4452,16524522.564385932
base,4453,20398841.287354648
base,4454,24588523.669147573
base,4455,23114968.048924334
base,4456,23153006.431628738
base,4457,10736303.912335685
base,4458,13158737.886285344
base,4459,10412953.825898988
base,4460,15604076.111721706
base,4461,11979062.677147556
base,4462,28272043.56948713
base,4463,20816990.29641284
base,4464,23082387.833567806
base,4465,20935922.26671807
base,4466,19312608.17344893
base,4467,16138703.018789597
base,4468,14823034.300055025
base,4469,20886671.48959465
base,4470,15458664.238630531
base,4471,17295718.85679306
base,4472,14334615.161654383
base,4473,25542536.27417706
base,4474,19237428.053592555
base,4475,21945731.71282213
base,4476,9191855.319307351
base,4477,24249436.90855889
base,4478,10214952.745425383
base,4479,23604463.4953386
base,4480,13075935.829509366
base,4481,15796730.397494392
base,4482,22548055.454169583
base,4483,9058688.422378
base,4484,19756386.61249228
base,4485,18140528.025873646
base,4486,11610524.880857173
base,4487,10717774.96816928
base,4488,14628887.830435038
base,4489,14904796.113241643
base,4490,15354143.569255069
base,4491,19679695.230663404
base,4492,13501913.54481394
base,4493,27911848.066756867
base,4494,15437741.373632528
base,4495,14911859.841253333
base,4496,9094734.19955094
base,4497,23279210.392605543
base,4498,19005857.759342447
base,4499,17916019.82180076
base,4500,15929217.947983183
base,4501,28808530.120131172
base,4502,17593946.47882008
base,4503,13290153.386841478
base,4504,23460758.012169953
base,4505,19960326.472510774
base,4506,12182384.789192054
base,4507,19152094.04810467
base,4508,14271070.840009024
base,4509,24915584.30630709
base,4510,14596387.878802188
base,4511,25393955.477103505
base,4512,16547831.489195008
base,4513,19185791.002712913
base,4514,15226825.391613174
base,4515,10956479.863530293
base,4516,18758167.00371013
base,4517,17321116.40003549
base,4518,15905149.917371105
base,4519,19569632.353637554
base,4520,16889968.361872435
base,4521,14831243.97656011
base,4522,18138400.009562083
base,4523,24064905.827257637
base,4524,11764264.925098788
base,4525,21070502.58717296
base,4526,11617177.618061379
base,4527,23650844.402363244
base,4528,15629779.45160617
base,4529,19287275.997109428
base,4530,17454976.07138646
base,4531,11649633.097466134
base,4532,14361638.823028918
base,4533,23643235.003841195
base,4534,17612410.551304266
base,4535,24308854.78117805
base,4536,13442013.440968314
base,4537,10789199.713486727
base,4538,14239172.608029792
base,4539,20866247.611530714
base,4540,17543136.423632972
base,4541,21388331.044744328
base,4542,11090794.402390927
base,4543,19703609.759572726
base,4544,20225816.161290616
base,4545,11820782.561692216
base,4546,19952309.89618919
base,4547,13824386.897831045
base,4548,12283556.003268039
base,4549,17051753.592128653
base,4550,16690302.065052891
base,4551,12890374.346289158
base,4552,8487698.12077502
base,4553,34792299.952021986
base,4554,14807979.705968235
base,4555,15940876.244975688
base,4556,20862862.506521605
base,4557,13846993.306328151
base,4558,12577413.501630086
base,4559,9723450.16393349
base,4560,18288246.74057213
base,4561,10136466.850322926
base,4562,20242330.20532913
base,4563,15189799.266621506
base,4564,14494165.282919882
base,4565,13610439.257891001
base,4566,13959376.078560553
base,4567,15540452.006112896
base,4568,13472668.409135632
base,4569,27807650.84291224
base,4570,15276126.426500447
base,4571,22310237.569178157
base,4572,15580436.119745892
base,4573,18667667.066548824
base,4574,14945201.329829408
base,4575,25525904.96562934
base,4576,22992239.07605926
base,4577,18799296.859886285
base,4578,17297668.605568405
base,4579,23233846.595577233
base,4580,18037163.956954125
base,4581,11503555.147859864
base,4582,13238335.263835197
base,4583,22409037.004946765
base,4584,17638482.516992398
base,4585,16340188.000703841
base,4586,10868979.653100891
base,4587,31578454.528308764
base,4588,12063963.480711546
base,4589,17094741.702920403
base,4590,15585118.098224724
base,4591,23470537.126940545
base,4592,26019472.015379865
base,4593,24404742.66513492
base,4594,10288136.252026586
base,4595,16050662.643690947
base,4596,21595956.695577014
base,4597,14708570.320396867
base,4598,12522471.134164365
base,4599,26946240.347779304
base,4600,16932323.272186194
base,4601,19732058.35927128
base,4602,13266520.130667234
base,4603,7753002.714476869
base,4604,13029784.179899609
base,4605,14416600.117343267
base,4606,20717877.808286812
base,4607,21844154.11309454
base,4608,13041740.287483811
base,4609,24562592.27972818
base,4610,22725001.731023736
base,4611,17034264.855508722
base,4612,17068037.56991232
base,4613,13827520.32185488
base,4614,21853919.95097783
base,4615,22787901.763423443
base,4616,12965150.7950512
base,4617,17239020.9993959
base,4618,26547407.211813673
base,4619,17000801.7799611
base,4620,15342542.262850039
base,4621,17173366.1215681
base,4622,23754838.070023973
base,4623,27381374.772468098
base,4624,23248086.31947363
base,4625,18385539.235468954
base,4626,25828761.59932342
base,4627,24531180.518881492
base,4628,11080863.018663919
base,4629,18015078.9820819
base,4630,33109827.42887181
base,4631,15668184.622124238
base,4632,11583922.419539146
base,4633,14119914.561584588
base,4634,17691048.01387164
base,4635,14435272.666980868
base,4636,9323016.362858588
base,4637,13952904.281957215
base,4638,19135141.19155458
base,4639,19112039.624165036
base,4640,13769065.758261234
base,4641,20544465.419027176
base,4642,18560562.450831465
base,4643,14879294.865817579
base,4644,15893866.513239607
base,4645,24992535.083269577
base,4646,14330574.482076112
base,4647,16949010.70303823
base,4648,24130944.05975446
base,4649,25566217.44477283
base,4650,21149917.913646318
base,4651,22568708.52080197
base,4652,15110418.346618485
base,4653,8280472.841140629
base,4654,15156420.27022686
base,4655,15690471.945808236
base,4656,27745296.160890784
base,4657,12348570.119681105
base,4658,19673312.764284924
base,4659,20454676.184614822
base,4660,16035270.135426242
base,4661,13255784.761367373
base,4662,20141896.32462753
base,4663,17613287.17474032
base,4664,25579075.78896126
base,4665,15265588.666452996
base,4666,18651331.05144194
base,4667,11494587.875968562
base,4668,23916591.045889642
base,4669,19102823.852018192
base,4670,20109424.038880415
base,4671,18339944.492234193
base,4672,16915216.728170823
base,4673,19091269.541120626
base,4674,20628761.247079153
base,4675,17983770.821421232
base,4676,14537539.709777215
base,4677,20065334.30223971
base,4678,22429168.548245523
base,4679,23375815.75688561
base,4680,21913168.739776243
base,4681,23235901.638287425
base,4682,16142136.405304756
base,4683,12340607.62440636
base,4684,23127119.600799285
base,4685,18554537.83592338
base,4686,26931893.428264756
base,4687,11706005.769390758
base,4688,21997655.5111843
base,4689,17092287.928926207
base,4690,18134830.258911587
base,4691,13536967.813656136
base,4692,18196624.361124996
base,4693,20482594.62091448
base,4694,12203307.357097518
base,4695,20806966.312049467
base,4696,18271746.359959956
base,4697,16324643.639442233
base,4698,16612879.853845406
base,4699,18047581.124630872
base,4700,24303128.472682413
base,4701,25807734.164081533
base,4702,20445740.878139593
base,4703,23474757.817085348
base,4704,11622968.127151277
base,4705,16079248.043128453
base,4706,21328454.212424703
base,4707,10912605.839566704
base,4708,18209507.58765329
base,4709,14033520.211990047
base,4710,15482310.357267698
