scenario,draw,npv_usd
base,3858,5046301.335885166
base,3859,882789.1516706845
base,3860,6914589.966815835
base,3861,3426544.34172591
base,3862,5881964.43774955
base,3863,7973157.974924957
base,3864,7796798.3642702
base,3865,7251799.32581521
base,3866,6528482.308743982
base,3867,6048220.361030171
base,3868,3845956.2761008837
base,3869,9133825.504651798
base,3870,5802295.258974559
base,3871,10845402.704201799
base,3872,7313224.7841342725
base,3873,8588880.335065708
base,3874,3103378.614537021
base,3875,10082217.022965599
base,3876,7355519.0767355
base,3877,3310889.659702372
base,3878,6104060.130509203
base,3879,8659589.963742258
base,3880,6917347.027845146
base,3881,6898961.3988003535
base,3882,7582420.4382892875
base,3883,4322846.631558027
base,3884,14365752.578479344
base,3885,1782914.6115060574
base,3886,5446283.729142792
base,3887,4947866.096847233
base,3888,8239343.840739434
base,3889,7123469.871399526
base,3890,8473813.828904832
base,3891,8460114.600749692
base,3892,8482650.92912273
base,3893,2708764.476877831
base,3894,6760205.582156189
base,3895,4419272.58545928
base,3896,13068166.501939548
base,3897,4638746.834729636
base,3898,6757170.574766049
base,3899,9986057.53178465
base,3900,3377230.7825630503
base,3901,6717756.226316161
base,3902,7723652.76769007
base,3903,4531474.424155808
base,3904,8734708.329272069
base,3905,6462940.408888659
base,3906,5370191.387776429
base,3907,7486042.280741524
base,3908,5755718.967119535
base,3909,11396228.020190235
base,3910,6019826.508714984
base,3911,9966483.006753743
base,3912,7055241.972749662
base,3913,12176407.662693541
base,3914,3788301.534222927
base,3915,9501332.566974273
base,3916,8083438.893300872
base,3917,7050763.427010346
base,3918,4757828.846894323
base,3919,4425164.360199833
base,3920,13669276.106728278
base,3921,11872793.12128174
base,3922,6852892.622272502
base,3923,8854045.244031811
base,3924,3779749.232656314
base,3925,14266136.998961303
base,3926,7286419.306742024
base,3927,2540531.598896331
base,3928,8736350.648178328
base,3929,3300494.3971384
base,3930,4389186.364283332
base,3931,5260119.180245851
base,3932,4454047.536988123
base,3933,11482180.354263153
base,3934,7315150.12879881
base,3935,8686441.886828952
base,3936,3541679.5832395917
base,3937,8608472.807920333
base,3938,3072226.9939770084
base,3939,3444919.5032404973
base,3940,1687021.6936435036
base,3941,14288795.805023884
base,3942,12936202.06555575
base,3943,4122187.1191758933
base,3944,5106785.838153886
base,3945,6119159.079234886
base,3946,6198098.223737742
base,3947,2138362.9719215357
base,3948,5165630.1126518445
base,3949,6170698.485431843
base,3950,6063512.321936569
base,3951,5480503.495661621
base,3952,9410050.262011953
base,3953,3151425.724351793
base,3954,3522730.928056938
base,3955,8165522.852591312
base,3956,5186734.989522042
base,3957,3827032.8095476246
base,3958,4785272.373607574
base,3959,5854088.888963382
base,3960,2330690.0161716053
base,3961,6540896.896790419
base,3962,11484608.225747162
base,3963,1686139.2837805196
base,3964,5508811.3951036725
base,3965,6603896.190937164
base,3966,7326452.853552096
base,3967,5968165.640789526
base,3968,3688882.016892885
base,3969,4862329.448418642
base,3970,7950710.8999391645
base,3971,5797809.07556901
base,3972,3392005.2131377994
base,3973,5090973.519073198
base,3974,7919098.251470733
base,3975,6827382.976111892
base,3976,6858527.400297473
base,3977,4954678.063248467
base,3978,1669381.3521453536
base,3979,4545822.664768491
base,3980,9064947.97277307
base,3981,14711613.775001468
base,3982,3307882.4535406036
base,3983,2675295.4798923116
base,3984,11195491.108377537
base,3985,8007938.548588389
base,3986,2879378.668190576
base,3987,7047040.321245989
base,3988,3935977.953515228
base,3989,7634281.347663404
base,3990,8233309.174570072
base,3991,3207223.881659437
base,3992,8863820.69102984
base,3993,9080487.308347184
base,3994,4263773.6614043815
base,3995,6430274.123531905
base,3996,3565876.6613700567
base,3997,5870506.854215544
base,3998,6223184.122932562
base,3999,12349713.78816899
base,4000,7379198.442065696
base,4001,7171712.735227851
base,4002,6488920.876350345
base,4003,6753155.1769062895
base,4004,4533516.30541731
base,4005,6265810.538289745
base,4006,4750756.928275289
base,4007,6004992.449941495
base,4008,4780321.257627025
base,4009,6401271.599774819
base,4010,1951664.799733357
base,4011,4007741.448774732
base,4012,7952146.03846792
base,4013,7308360.9379561795
base,4014,5601564.601970721
base,4015,8900577.39932696
base,4016,3321914.770789805
base,4017,7961938.433209524
base,4018,10421744.009794917
base,4019,5168390.957027434
base,4020,6093004.302351551
base,4021,6499461.699533526
base,4022,5429711.888402553
base,4023,10035606.774255807
base,4024,3465983.8095762897
base,4025,3333326.4069550326
base,4026,1614105.5273481964
base,4027,7136943.945335347
base,4028,4488944.969450268
base,4029,8246940.641194591
base,4030,2205766.552721359
base,4031,4235268.410696895
base,4032,5919423.5123159615
base,4033,6667366.067782519
base,4034,2209528.1183145596
base,4035,5681680.398075696
base,4036,2434124.5680212015
base,4037,7471581.124695318
base,4038,6983227.825872068
base,4039,7977230.599609685
base,4040,5324347.60115815
base,4041,5962839.482397834
base,4042,6910516.687447033
base,4043,9264593.99463253
base,4044,5262877.61663651
base,4045,11215123.073989244
base,4046,3569077.0477960263
base,4047,6536969.65441094
base,4048,6963891.285100046
base,4049,7919031.722533886
base,4050,6715094.6757885255
base,4051,7863355.8108313065
base,4052,4045288.5230806423
base,4053,3368959.859303943
base,4054,8087934.023827878
base,4055,10246567.225511432
base,4056,6329109.757318539
base,4057,8486836.711098237
base,4058,6497458.091512805
base,4059,4653978.417508566
base,4060,5310874.462886809
base,4061,5152746.254397719
base,4062,12406359.147708382
base,4063,11640411.763116248
base,4064,10407686.511740867
base,4065,2753021.520053698
base,4066,7512164.877388691
base,4067,6146952.464739172
base,4068,6539011.5375322085
base,4069,8033378.142006902
base,4070,5649600.450237351
base,4071,1676483.5729148162
base,4072,5016609.345657976
base,4073,4876324.101463157
base,4074,4001830.8376172404
base,4075,5027043.073064687
base,4076,6839286.853483696
base,4077,2738733.4448118946
base,4078,7828186.180747071
base,4079,6541986.062444888
base,4080,7248126.190254482
base,4081,6020460.756002984
base,4082,4138348.675682945
base,4083,9077417.838107873
base,4084,4853993.669295969
base,4085,5320276.246472225
base,4086,11640782.176208956
base,4087,6713598.431063043
base,4088,8279742.36255835
base,4089,4449092.608741161
base,4090,10959176.602682563
base,4091,5992794.965147449
base,4092,7323434.476379804
base,4093,12122047.033111691
base,4094,5828416.301602007
base,4095,5004329.113812324
base,4096,7463468.8108483525
base,4097,7539169.361443535
base,4098,14188066.262049513
base,4099,8044269.2447218895
base,4100,3347363.734253243
base,4101,5152656.5301394835
base,4102,6506893.261499293
base,4103,6549256.709652568
base,4104,11485814.406350741
base,4105,4304556.261603354
base,4106,6001247.035421332
base,4107,3764582.0799784404
base,4108,4777799.727585124
base,4109,5279496.854071844
base,4110,12826139.255282447
base,4111,4149484.7540531717
base,4112,6246338.262761744
base,4113,4316120.849970619
base,4114,8193762.916519152
base,4115,4822318.139296756
base,4116,3617719.172284239
base,4117,14183323.64883541
base,4118,2054460.9805633386
base,4119,3209859.3640712528
base,4120,3346318.30438216
base,4121,6351362.961045848
base,4122,6294211.588067439
base,4123,6581345.620210183
base,4124,6775620.853899402
base,4125,5161699.464417141
base,4126,4642244.240534566
base,4127,7229568.470108038
base,4128,3359074.2392741414
base,4129,5063525.197884619
base,4130,3046009.7672070623
base,4131,9392503.308825744
base,4132,3838832.889339974
base,4133,8222345.70843546
base,4134,7540666.300823381
base,4135,7317167.889351322
base,4136,13008282.759147996
base,4137,12760341.745063288
base,4138,4470865.498899718
base,4139,7505596.788932612
base,4140,8462078.855911069
base,4141,6476320.879981174
base,4142,7677731.428465824
base,4143,1228931.679327192
base,4144,3977821.141719995
base,4145,6109727.054057593
base,4146,2707091.184425287
base,4147,8433242.455205087
base,4148,5645994.321267432
base,4149,2968619.947994548
base,4150,6143349.685332535
base,4151,4294707.582775514
base,4152,6009888.35587141
base,4153,6432172.465747774
base,4154,10469786.816893652
base,4155,9518719.300214872
base,4156,8948937.694066726
base,4157,2986286.2165437513
base,4158,4531277.413729796
base,4159,5836675.671451265
base,4160,3186084.1170611023
base,4161,10626435.848632082
base,4162,6015729.436200027
base,4163,6860151.606367003
base,4164,6064783.108333059
base,4165,2403171.6780828936
base,4166,4643135.720491072
base,4167,11044877.567436382
base,4168,6370040.353421169
base,4169,11817633.318425015
base,4170,8762420.989817385
base,4171,7327370.257839089
base,4172,9328017.006187716
base,4173,11206699.438298298
base,4174,5928565.787603134
base,4175,8965899.75281763
base,4176,5735298.5807941705
base,4177,4477142.726855645
base,4178,5365602.116803244
base,4179,8424525.412559602
base,4180,9455936.188206572
base,4181,7324628.375236765
base,4182,8610214.892701648
base,4183,5727549.227614175
base,4184,1864705.645617066
base,4185,6646368.805828811
base,4186,8650042.300115352
base,4187,4122381.3510847436
base,4188,6372499.4666025005
base,4189,10253286.97850164
base,4190,4922136.735587989
base,4191,5372903.721690122
base,4192,2747459.2028041095
base,4193,3458214.050147147
base,4194,9213505.066920716
base,4195,4410775.192356038
base,4196,3653839.172321697
base,4197,3332412.046519997
base,4198,4176609.2314233417
base,4199,2772912.702086987
base,4200,5922813.677528726
base,4201,9047806.741016667
base,4202,10492091.517215416
base,4203,5274387.057796583
base,4204,6344660.39645895
base,4205,8967590.690926697
base,4206,7524141.449619693
base,4207,5245381.372033095
base,4208,5798769.081585317
base,4209,9668464.46692419
base,4210,3993520.946763832
base,4211,7271203.864659911
base,4212,8583586.068813313
base,4213,11987142.75877272
base,4214,11510628.086099641
base,4215,1197737.5693485658
base,4216,2764826.1915781535
base,4217,7819878.930513837
base,4218,8817433.920059212
base,4219,8476810.94504948
base,4220,8507882.397578722
base,4221,12567877.030738778
base,4222,4617984.9981783
base,4223,7752441.243205443
base,4224,5590967.844332774
base,4225,7147462.4534189
base,4226,10931789.946207978
base,4227,8970979.069882069
base,4228,8778994.305218954
base,4229,4476773.810080481
base,4230,4781681.183446187
base,4231,5119104.521521203
base,4232,5584892.031385649
base,4233,4847481.730501989
base,4234,6332396.522640193
base,4235,5009773.769987665
base,4236,7249418.929488492
base,4237,6871925.230225337
base,4238,4860725.067742096
base,4239,4588430.9051166
base,4240,9380527.144203153
base,4241,5693297.506966595
base,4242,6907948.969861738
base,4243,4970591.202744525
base,4244,8644139.91350349
base,4245,5595888.910377202
base,4246,3590676.9847584185
base,4247,13064104.24101571
base,4248,2188184.755918084
base,4249,6678300.002736769
base,4250,3303523.112045886
base,4251,6500069.337552811
base,4252,8578197.592304
base,4253,9014019.450744526
base,4254,11423653.537117712
base,4255,8527770.903091554
base,4256,3382190.1279473887
base,4257,6952316.070689012
base,4258,4206842.550759604
base,4259,11017648.555507973
base,4260,5526987.436354028
base,4261,4242701.702889926
base,4262,4135546.559671314
base,4263,2692849.3569286284
base,4264,6467322.823273367
base,4265,6931232.966439167
base,4266,9067731.961391874
base,4267,6650317.110101657
base,4268,4490135.574175214
base,4269,4904397.145779852
base,4270,6471616.718429714
base,4271,8993775.258361472
base,4272,7743297.262531556
base,4273,5089690.195846924
base,4274,7878174.392270808
base,4275,6525298.557360409
base,4276,2904885.9208557527
base,4277,4657914.649555866
base,4278,7130313.5407944685
base,4279,15631586.600107772
base,4280,3898360.9448814015
base,4281,5584437.140027927
base,4282,8321575.896478497
base,4283,9738554.331545537
base,4284,1379694.2858721598
base,4285,6636311.367915525
base,4286,1461657.7668837835
base,4287,4443737.885390531
base,4288,3575024.625699763
base,4289,6100062.053121264
base,4290,3523590.5401890287
base,4291,2187331.005351663
base,4292,7844944.161178646
base,4293,5470860.180769358
base,4294,6324309.085955029
base,4295,4562286.370514906
base,4296,5848680.273628879
base,4297,3702318.2392924456
base,4298,4261562.715330511
base,4299,5495983.47768641
base,4300,4932162.835333524
base,4301,10714795.118043592
base,4302,3988361.7841438428
base,4303,1411264.0510344184
base,4304,4380553.097176878
base,4305,9615685.434014495
base,4306,6022042.109066555
base,4307,7861308.255262144
base,4308,4529542.478110361
base,4309,4212752.446427902
base,4310,9986170.372752734
base,4311,6854620.127441641
base,4312,10141877.47375584
base,4313,6107780.848855511
base,4314,7089810.130743824
base,4315,4871459.727429416
base,4316,5501697.192566645
base,4317,8711114.586230388
base,4318,3782942.024879492
base,4319,7919559.987338023
base,4320,6781138.7018682575
base,4321,7691234.09638826
base,4322,5086217.28697794
base,4323,2637528.729040549
base,4324,6207678.312251959
base,4325,8845039.859700562
base,4326,4887589.686188562
base,4327,7561558.65331715
base,4328,7765237.699018915
base,4329,6667311.237394526
base,4330,4289687.993403151
base,4331,4395250.091826832
base,4332,4269659.891795026
base,4333,4262399.546028051
base,4334,6884751.772557705
base,4335,6582513.916789714
base,4336,5511160.618173331
base,4337,6142246.803823002
base,4338,12862083.45065884
base,4339,9465732.031820264
base,4340,4871220.233104514
base,4341,5527914.540906895
base,4342,7726286.87767653
base,4343,4373913.779331928
base,4344,5683424.289634356
base,4345,5855129.035936779
base,4346,8966819.623235386
base,4347,8246225.945944418
base,4348,4272633.402107692
base,4349,5615087.284482739
base,4350,6609487.251580094
base,4351,10791490.9859466
base,4352,9215752.00166672
base,4353,4460189.609764006
base,4354,14049915.146422045
base,4355,4218553.987526359
base,4356,7087929.232056314
base,4357,9008262.686351988
base,4358,3533696.001521103
base,4359,6229793.941510057
base,4360,2697940.826539658
base,4361,7460509.649859993
base,4362,6543049.678834266
base,4363,4482847.049721977
base,4364,4979431.24018598
base,4365,4587627.932717625
base,4366,7525371.336693978
base,4367,4236629.604540239
base,4368,10023153.284339836
base,4369,4821130.190932255
base,4370,4082474.143749099
base,4371,9046646.767133582
base,4372,7256857.041483518
base,4373,3589156.7255592085
base,4374,5568897.2375080595
base,4375,6212522.826776369
base,4376,4860254.76134766
base,4377,4471813.960406703
base,4378,5503234.990942841
base,4379,4999882.838340112
base,4380,4692350.588080807
base,4381,3473392.3943445478
base,4382,5631100.707921373
base,4383,8326514.634214071
base,4384,4928910.037247866
base,4385,1835587.4017412518
base,4386,3818529.023269172
base,4387,6401412.829745167
base,4388,3319864.7180707827
base,4389,5374374.612621492
base,4390,6373752.318420267
base,4391,3531917.2319705365
base,4392,4464325.846537758
base,4393,8438367.754979946
base,4394,2945759.78754273
base,4395,4379943.551842462
base,4396,6677169.49986562
base,4397,10089875.253469182
base,4398,9355868.26161241
base,4399,4894288.6966308765
base,4400,6657042.601856797
base,4401,6701735.68963331
base,4402,4366699.615606895
base,4403,2534725.560019795
base,4404,9277245.830908522
base,4405,1346955.2380793141
base,4406,5599734.427227556
base,4407,7097568.185199912
base,4408,3868114.0313886637
base,4409,5161289.5748944385
base,4410,5290392.38429011
base,4411,1320002.0703772511
base,4412,4902709.626090083
base,4413,8260415.780395631
base,4414,5995486.904092411
base,4415,8960514.4618406
base,4416,4426189.575532856
base,4417,6893266.056243706
base,4418,12026362.018096343
base,4419,8488173.03850735
base,4420,4198759.228828644
base,4421,9524502.872502415
base,4422,1484815.5491074226
base,4423,6212212.9672028655
base,4424,14037340.736576539
base,4425,7648043.233324673
base,4426,9785045.344428694
base,4427,3698174.089134961
base,4428,9824908.8818131
base,4429,7785016.37533911
base,4430,8109757.87988615
base,4431,5358201.703830119
base,4432,1862089.7899995816
base,4433,4707379.340088051
base,4434,12893405.521519776
base,4435,8576259.201924376
base,4436,2456956.4241915466
base,4437,4074026.5850422652
base,4438,6586951.093992322
base,4439,3859518.4114856916
base,4440,3804698.377180041
base,4441,5238925.323312977
base,4442,6398306.146762137
base,4443,9761237.935628101
base,4444,3343654.5781444055
base,4445,4802220.276580967
base,4446,5225400.262121271
base,4447,5180325.928114782
base,4448,8215112.337473238
base,4449,4651989.708184247
base,4450,7729721.610082686
base,4451,3755107.6367905024
base,4452,6472269.465253183
base,4453,5228837.179545785
base,4454,10124888.016707191
base,4455,4315405.447212726
base,4456,2301084.2225578753
base,4457,5024466.836976345
base,4458,6373775.0337073095
base,4459,8808404.055199908
base,4460,6458190.781309245
base,4461,6192427.843117486
base,4462,7615739.815054941
base,4463,5675849.81073742
base,4464,4612961.904013482
base,4465,7719976.335483825
base,4466,3096584.3691613637
base,4467,6844954.091767142
base,4468,3944989.950139288
base,4469,2785742.6731055705
base,4470,3997055.0619653612
base,4471,11099453.612022553
base,4472,8075897.900418706
base,4473,7294308.611365911
base,4474,12176879.576182995
base,4475,13121626.53982808
base,4476,3691809.328423307
base,4477,6027101.879150831
base,4478,5847451.232239995
base,4479,5471786.00476455
base,4480,7601906.2956208745
base,4481,4218793.076935815
base,4482,4715903.690583228
base,4483,5469469.684399471
base,4484,3487493.2368936106
base,4485,7659158.23856903
base,4486,4239138.742070842
base,4487,6137168.461420209
base,4488,7671273.360787047
base,4489,3272924.7881189906
base,4490,10988720.761016624
base,4491,7797576.05772001
base,4492,4203071.551326592
base,4493,7483580.533638057
base,4494,14294644.637794584
base,4495,6383429.975551446
base,4496,8359695.742965656
base,4497,5511822.330800617
base,4498,3580265.8127679946
base,4499,5518705.664961376
base,4500,10031976.89133622
base,4501,8055675.136215659
base,4502,8601566.669663943
base,4503,4985336.97157369
base,4504,3585101.76551457
base,4505,6260155.646597518
base,4506,7159774.726039648
base,4507,5761886.221645765
base,4508,4985429.595836973
base,4509,10210085.642333144
base,4510,3537722.7363063013
base,4511,3377841.4073316026
base,4512,7260523.069273502
base,4513,7686186.898967607
base,4514,2488510.9505265513
base,4515,9794398.51836003
base,4516,2805263.3624777514
base,4517,13818780.209301135
base,4518,8408694.431488756
base,4519,9011160.766097838
base,4520,6813128.836888973
base,4521,5896343.341220594
base,4522,12404436.97358551
base,4523,7067569.708896858
base,4524,11793487.944974262
base,4525,5355908.292845029
base,4526,6000990.273928281
base,4527,6240453.900111359
base,4528,6566594.159404021
base,4529,5339134.045428271
base,4530,8836293.372066114
base,4531,5549172.158484775
base,4532,13142180.08028536
base,4533,4101236.495984448
base,4534,5356398.607017212
base,4535,8830844.881592715
base,4536,6432902.083407365
base,4537,3304566.4093213887
base,4538,6149754.722521262
base,4539,6176990.349063291
base,4540,6239245.949094235
base,4541,7300456.418474764
base,4542,6392048.767446137
base,4543,5960209.260108043
base,4544,4827033.2233517375
base,4545,8919648.045623066
base,4546,8101574.932950075
base,4547,4595102.105633188
base,4548,11256796.817897733
base,4549,5644937.442319091
base,4550,9599855.537317809
base,4551,4916482.394022193
base,4552,7910329.824213845
base,4553,3808946.1758659123
base,4554,5382852.993690253
base,4555,5657164.464262633
base,4556,11883381.512797723
base,4557,5070343.332363659
base,4558,5551231.59285501
base,4559,9037884.643272735
base,4560,8517366.336033683
base,4561,8373256.458379679
base,4562,7343909.277022704
base,4563,11720857.328348022
base,4564,4842895.020520321
base,4565,8865861.693390448
base,4566,4981079.200641011
base,4567,7571171.381620122
base,4568,9886550.515551377
base,4569,4401441.118258037
base,4570,9347852.728884531
base,4571,2462440.1793129263
base,4572,3015063.3468264416
base,4573,1985949.5440507731
base,4574,4898530.456015634
base,4575,3351547.7531270636
base,4576,7634995.32580037
base,4577,12826703.744475724
base,4578,5724912.297292541
base,4579,4463627.54490564
base,4580,6049471.692085961
base,4581,6922325.596830565
base,4582,4886974.70627991
base,4583,6238068.31355986
base,4584,3885818.223178985
base,4585,7901770.180513112
base,4586,5753871.807560497
base,4587,7579441.015665997
base,4588,7811896.39196093
base,4589,9705940.231574679
base,4590,3528803.278393557
base,4591,4913856.602070206
base,4592,5862851.259674855
base,4593,7384143.4432877535
base,4594,4436439.075830054
base,4595,6274888.125381647
base,4596,3123515.1955845235
base,4597,4806620.069433117
base,4598,10139619.21132711
base,4599,14696010.31465362
base,4600,9380409.010666255
base,4601,3862327.415608993
base,4602,3292939.8647178356
base,4603,5942880.296434591
base,4604,8489016.290811103
base,4605,2034095.5399841631
base,4606,6108650.046931976
base,4607,6051843.278826982
base,4608,7219147.469360179
base,4609,3134307.5538519714
base,4610,6565151.471843721
base,4611,7727552.038453629
base,4612,5283040.832240089
base,4613,4726495.653301083
base,4614,7528874.677766308
base,4615,6798836.128290782
base,4616,5259474.609071036
base,4617,12296857.110955136
base,4618,9969611.358361328
base,4619,11630213.962850818
base,4620,3196164.960557429
base,4621,2609623.006648576
base,4622,5211718.640284783
base,4623,12892475.304401705
base,4624,8105794.828802354
base,4625,10307105.61498757
base,4626,13615874.634153582
base,4627,9243289.711471453
base,4628,3906938.9281145325
base,4629,2056846.049783275
base,4630,5607041.363147811
base,4631,6320786.213874598
base,4632,6275960.605010589
base,4633,5269434.712546928
base,4634,5281276.244760652
base,4635,4323163.34524815
base,4636,6814189.65740647
base,4637,10666835.47135816
base,4638,6345210.916261979
base,4639,5128260.863615854
base,4640,7255469.450029523
base,4641,4395915.031440376
base,4642,7833066.5676768385
base,4643,7051471.743016461
base,4644,7897505.919034409
base,4645,3893597.7236870993
base,4646,4221530.556612552
base,4647,7459660.3021503985
base,4648,9993913.648145562
base,4649,7389040.978099003
base,4650,7408546.614226881
base,4651,5527605.267995436
base,4652,14932873.929033548
base,4653,8820981.868217211
base,4654,8090130.668539816
base,4655,7543148.457615536
base,4656,4818798.663620205
base,4657,5670551.647184844
base,4658,10523596.807232618
base,4659,5370405.695907411
base,4660,8356615.775526736
base,4661,4013990.271522276
base,4662,8909306.761034044
base,4663,2655761.0301259863
base,4664,3503848.7680378803
base,4665,5733265.558668116
base,4666,9322627.66531524
base,4667,5130569.835863012
base,4668,11046998.646899449
base,4669,5438409.979861949
base,4670,5486075.0471590115
base,4671,7714233.213338206
base,4672,4038344.399944695
base,4673,6916737.528133061
base,4674,2920345.4266266357
base,4675,5151498.641408799
base,4676,5964258.394624543
base,4677,8883198.207009189
base,4678,5871564.624357341
base,4679,4029104.018961085
base,4680,3155876.5260475744
base,4681,1775699.1059965189
base,4682,2831841.5651705908
base,4683,15451823.000916343
base,4684,10518021.096986728
base,4685,5442152.432431599
base,4686,4915992.804097664
base,4687,5817731.294168131
base,4688,5939321.566568988
base,4689,10716987.604011098
base,4690,6270468.969770496
base,4691,3947210.9956877106
base,4692,4360761.89376753
base,4693,5892011.687921716
base,4694,6977234.734187197
base,4695,7448735.309602391
base,4696,6693415.80289803
base,4697,13744112.533229917
base,4698,6782254.9548788555
base,4699,4347418.589391675
base,4700,4024445.14101518
base,4701,3998495.496498476
base,4702,5798009.33579898
base,4703,2897759.862947056
base,4704,5784488.796753134
base,4705,4260541.250058959
base,4706,11820566.55724353
base,4707,2460061.0171806305
base,4708,4410744.366878763
base,4709,6243360.246988718
base,4710,7045764.354780042
base,4711,8678673.919980137
base,4712,10568332.86177699
base,4713,5746597.93021925
base,4714,11678400.005919322
base,4715,3716894.581245492
base,4716,3485384.635644394
base,4717,8658476.81190277
base,4718,3037591.2026175847
base,4719,12361306.15117577
base,4720,5687741.029204482
base,4721,2394068.295116936
base,4722,4576051.614318564
base,4723,10511089.886509795
base,4724,7796925.353596994
base,4725,5706204.207679437
base,4726,4832983.917123075
base,4727,4087640.0214880854
base,4728,5642360.164988949
base,4729,6723154.632079804
base,4730,3078122.107167425
base,4731,6680800.311280109
base,4732,7845231.415244761
base,4733,7394966.764865661
base,4734,8549978.514193362
base,4735,2890998.967169512
base,4736,9120769.32454258
base,4737,4701993.4819199955
base,4738,5910141.981679065
base,4739,9817375.414210748
base,4740,9447961.827500507
base,4741,2870745.4433954204
base,4742,12830596.115252584
base,4743,9408128.12953791
base,4744,6147788.031936668
base,4745,7017982.922069019
base,4746,3322747.8593253954
base,4747,4715180.181208719
base,4748,6691162.443746197
base,4749,3530029.22761562
base,4750,7036105.20883752
base,4751,6322805.032539312
base,4752,9474615.420502521
base,4753,9639341.471339267
base,4754,4291082.825486465
base,4755,8718426.578640494
base,4756,3289492.209447783
base,4757,9309839.680179339
base,4758,3614337.0429329914
base,4759,4589218.911791471
base,4760,7256848.683845638
base,4761,4804233.142260251
base,4762,10458454.007296508
base,4763,2860935.1446921066
base,4764,2682592.8612973574
base,4765,9345772.888892751
base,4766,6200891.179612728
base,4767,8229007.879377633
base,4768,4934643.449159533
base,4769,8392905.246072698
base,4770,4577850.837891597
base,4771,5724856.4731033165
base,4772,4890874.473568257
base,4773,6476467.121814805
base,4774,2705645.5955853616
base,4775,2905104.3260341776
base,4776,4568957.591871559
base,4777,6780021.816794053
base,4778,6742448.337501813
base,4779,6857284.750091068
base,4780,3519052.5211742986
base,4781,9310313.762451721
base,4782,3835572.0643069684
base,4783,3984479.8598255953
base,4784,3111426.8198104706
base,4785,3037315.4327568263
base,4786,6166895.346078733
base,4787,3713489.038148079
base,4788,7580014.17886581
base,4789,6488721.415821921
base,4790,1899788.2219472234
base,4791,3692030.835340563
base,4792,11160506.096781284
base,4793,6971675.604060273
base,4794,7435718.000487907
base,4795,3643009.979995957
base,4796,2310533.002976832
base,4797,6803838.509475706
base,4798,5054556.22913175
base,4799,6617675.696817271
base,4800,4162173.7997905836
base,4801,9098608.41587332
base,4802,7113758.590316234
base,4803,6839125.886505747
base,4804,4687119.375682886
base,4805,5707506.383032344
base,4806,9876868.866787732
base,4807,2030521.762804998
base,4808,5091584.395313176
base,4809,9295187.69673443
base,4810,9820899.548679681
base,4811,3826895.7276805053
base,4812,3554310.0253155082
base,4813,4763843.2435528
base,4814,4609116.402153405
base,4815,8134576.399972605
base,4816,8254012.801093858
base,4817,8677533.602649389
base,4818,7892193.068164116
base,4819,7630433.701685944
base,4820,12173184.287524547
base,4821,5398623.05553222
base,4822,972192.462871106
base,4823,6504709.897498358
base,4824,10087018.876147093
base,4825,3079406.3579475386
base,4826,6482694.663118402
base,4827,2466555.024528472
base,4828,4252372.095124819
base,4829,7992620.479236083
base,4830,7925637.97684941
base,4831,11547184.708969666
base,4832,9955518.007371716
base,4833,4733528.041004116
base,4834,9278244.99004231
base,4835,5614375.637625489
base,4836,3299604.9852203233
base,4837,6098722.582934074
base,4838,3899519.8546350137
base,4839,9103632.642736692
base,4840,5581055.5974412495
base,4841,3166662.7786118146
base,4842,2401032.2898350246
base,4843,6801763.064725393
base,4844,5703152.184049111
base,4845,3245944.6174769644
base,4846,7739195.963155633
base,4847,6227983.166644092
base,4848,5527864.776925169
base,4849,4196420.356387062
base,4850,6165636.314210257
base,4851,2341183.029066971
base,4852,4353147.401613739
base,4853,9724927.199032128
base,4854,6627415.98605879
base,4855,12996231.619811062
base,4856,8820104.9047072
base,4857,10978492.48190123
base,4858,4774751.582711397
base,4859,6662583.364155468
base,4860,7004571.768842878
base,4861,8538641.823919548
base,4862,7915937.408425899
base,4863,10643851.738028364
base,4864,4919453.4636703525
base,4865,3675981.099453291
base,4866,6963362.375024046
base,4867,4497908.463003776
base,4868,7573946.761457999
base,4869,10781053.816791989
base,4870,3996106.6907480443
base,4871,9501717.970146153
base,4872,3058994.1655875016
base,4873,3251753.6549768974
base,4874,6866279.307455849
base,4875,7186519.228144649
base,4876,6526745.072682992
base,4877,4218763.9266549945
base,4878,4693883.423465868
base,4879,4507575.232906576
base,4880,10879429.816634921
base,4881,4649794.060677588
base,4882,8647821.211762987
base,4883,13159510.113633994
base,4884,6317250.182995516
base,4885,8594479.337912256
base,4886,4023933.301373543
base,4887,8680424.786978707
base,4888,8606064.93027517
base,4889,4387749.465501626
base,4890,3600675.1999354796
base,4891,4972035.902877634
base,4892,3772628.45870567
base,4893,6792856.981972456
base,4894,10594258.656999784
base,4895,5940902.33418517
base,4896,5305206.654470184
base,4897,3746344.8594470234
base,4898,7522702.048098602
base,4899,6404045.804523321
base,4900,5773929.393763624
base,4901,6074408.624296236
base,4902,10819613.527533436
base,4903,8792428.467244657
base,4904,3907361.8448618846
base,4905,4441701.045522928
base,4906,3895147.3446218614
base,4907,4834161.636850556
base,4908,2625235.199105286
base,4909,4568056.108661441
base,4910,4980244.053239984
base,4911,4805438.339625864
base,4912,6414896.704613642
base,4913,9146493.297948983
base,4914,6294857.608196949
base,4915,10471531.295081582
base,4916,11037601.702452462
base,4917,4124661.8865684625
base,4918,8710957.435908943
base,4919,5059471.280596174
base,4920,5642741.300415337
