scenario,draw,npv_usd
base,3137,12442344.784497412
base,3138,10339351.422356684
base,3139,9896410.602322739
base,3140,14790896.584860101
base,3141,14905945.046688138
base,3142,15071568.508177012
base,3143,10038550.895371512
base,3144,14447669.504740812
base,3145,14638186.171700872
base,3146,17833115.40011731
base,3147,13626939.774421655
base,3148,12198375.502659168
base,3149,14250288.62853704
base,3150,9006101.478559267
base,3151,15168819.190061167
base,3152,9341820.977977766
base,3153,4149437.844298143
base,3154,21372504.376175333
base,3155,11096894.420850337
base,3156,15592454.893932723
base,3157,12056077.737063922
base,3158,16656639.32200609
base,3159,9960005.386791313
base,3160,14184755.597907787
base,3161,12598064.160196189
base,3162,13980434.908915803
base,3163,19764207.552628543
base,3164,12269946.7907028
base,3165,10918601.33067777
base,3166,11318484.530922871
base,3167,10677325.91416164
base,3168,16745924.08901216
base,3169,10565778.703784334
base,3170,18158859.59380106
base,3171,12581455.493253686
base,3172,13519433.193279319
base,3173,15071538.44974823
base,3174,10160678.047827644
base,3175,18481778.867784366
base,3176,8240068.615255376
base,3177,16096248.979944102
base,3178,11876275.732508073
base,3179,11120340.279578814
base,3180,16569599.964449966
base,3181,18127004.892060578
base,3182,5098977.03356939
base,3183,17756152.52757059
base,3184,11929739.992390323
base,3185,17420773.4384329
base,3186,12538942.545822047
base,3187,8307479.807908831
base,3188,7685139.249992031
base,3189,13652023.468610676
base,3190,15123338.172801431
base,3191,11847507.664711231
base,3192,10901340.94737829
base,3193,14707864.503687816
base,3194,10136582.9766845
base,3195,13517721.126504602
base,3196,14181428.973281398
base,3197,10594165.191628188
base,3198,12185918.206484757
base,3199,17643489.094421282
base,3200,10518048.280701222
base,3201,17021568.111958947
base,3202,14979354.048887013
base,3203,17841594.67893836
base,3204,12875946.8184981
base,3205,15778743.642542234
base,3206,7207573.608201011
base,3207,13161717.3449433
base,3208,13179009.84560645
base,3209,8759059.440228576
base,3210,9805590.471182823
base,3211,13077371.177253416
base,3212,12423967.337083546
base,3213,14083607.24053901
base,3214,11744534.75316778
base,3215,13236350.104700118
base,3216,18498759.311759986
base,3217,17981506.66562707
base,3218,11217304.32741236
base,3219,11854381.63306566
base,3220,16843560.036913417
base,3221,15230406.56964245
base,3222,12242021.05755649
base,3223,10769031.42300543
base,3224,18682925.87324461
base,3225,18517058.38719878
base,3226,11993850.28259718
base,3227,11218801.3896915
base,3228,15864907.329895029
base,3229,16648038.973115813
base,3230,14423698.4907399
base,3231,12899322.581491657
base,3232,19363000.294421706
base,3233,13083661.472244501
base,3234,13971937.135465398
base,3235,8649262.536792368
base,3236,14393866.075128017
base,3237,13520648.08755694
base,3238,14294830.249967718
base,3239,9560398.213924307
base,3240,14492357.118883708
base,3241,10277671.885971023
base,3242,15004339.061143577
base,3243,9769089.989418626
base,3244,10158530.794017445
base,3245,13547346.152228042
base,3246,14272988.614815427
base,3247,16266317.8815106
base,3248,13713317.191698113
base,3249,11822060.048018895
base,3250,15846536.244133506
base,3251,15696731.71065819
base,3252,12240199.86481889
base,3253,15864020.407685671
base,3254,11198827.84730991
base,3255,9101093.747335577
base,3256,20991741.023546137
base,3257,9573004.068164641
base,3258,11000911.389299074
base,3259,9575776.401050743
base,3260,19663942.940870598
base,3261,10091233.930379141
base,3262,6851566.122362901
base,3263,14122530.707160736
base,3264,11499739.514161069
base,3265,16472303.602917925
base,3266,12046888.243857559
base,3267,18599367.951365266
base,3268,13851620.910702504
base,3269,19500135.480716847
base,3270,8216468.816066409
base,3271,12291983.257370438
base,3272,17689680.247368887
base,3273,12132211.771346955
base,3274,13323649.968720825
base,3275,5934035.184519563
base,3276,12022777.28473475
base,3277,15890920.111360788
base,3278,17573523.409538753
base,3279,10655044.798999654
base,3280,13062320.518751925
base,3281,11571424.320755087
base,3282,10090478.012985907
base,3283,16957618.345918573
base,3284,21052767.478268623
base,3285,12828663.79345342
base,3286,11864158.461663816
base,3287,17375246.984198436
base,3288,15475408.393733872
base,3289,10676881.97879431
base,3290,10063740.97332492
base,3291,21885622.922179185
base,3292,15648800.317773692
base,3293,9382512.029256478
base,3294,20095017.38097263
base,3295,17421205.044169564
base,3296,16820104.94802794
base,3297,11078982.083872318
base,3298,21751814.052668475
base,3299,11179751.240117082
base,3300,9316668.040558998
base,3301,5897431.133468529
base,3302,13082727.175873589
base,3303,15462505.721933534
base,3304,10488980.267258517
base,3305,9317149.6048357
base,3306,12712134.923136184
base,3307,8663558.530445062
base,3308,10851298.300653953
base,3309,15755850.724623045
base,3310,10463240.40736121
base,3311,13243323.101971935
base,3312,8865912.167183453
base,3313,16414093.51439298
base,3314,8396517.014229463
base,3315,17559460.06945635
base,3316,9225380.527083404
base,3317,6674571.798793807
base,3318,13924920.829863707
base,3319,9255821.2459768
base,3320,6749782.039070099
base,3321,6512969.939439119
base,3322,10263939.52836826
base,3323,16098261.98684505
base,3324,14919409.002646059
base,3325,19145983.425756756
base,3326,16295405.96705124
base,3327,10830929.942453451
base,3328,18851812.102388136
base,3329,11952722.977988917
base,3330,14245913.948818255
base,3331,7476984.433704477
base,3332,11752209.493420685
base,3333,6476722.660497404
base,3334,15688883.17008837
base,3335,7192569.287671621
base,3336,14162608.207958324
base,3337,7969858.142629409
base,3338,11424704.871830724
base,3339,12899418.154969217
base,3340,7179605.637434478
base,3341,12489659.470049223
base,3342,13805960.166940294
base,3343,12541302.538462188
base,3344,15254105.227356773
base,3345,13760001.52051015
base,3346,13903271.483795498
base,3347,14253379.53776754
base,3348,8540356.060778065
base,3349,19525236.155537862
base,3350,17154199.977553297
base,3351,9762703.205489414
base,3352,20108397.15962642
base,3353,9003401.918011792
base,3354,13748383.793844467
base,3355,6514976.474028721
base,3356,12143602.972064212
base,3357,9949180.716685088
base,3358,12629606.435554981
base,3359,15998560.554929608
base,3360,17377346.005719017
base,3361,21688816.29759564
base,3362,13945988.487749308
base,3363,8310374.604021834
base,3364,9563007.07864883
base,3365,9369454.070785623
base,3366,12126060.053570442
base,3367,13205295.02475194
base,3368,8165664.83713503
base,3369,11190330.602474948
base,3370,10087510.777059827
base,3371,9041107.348877318
base,3372,15175093.000442015
base,3373,13088277.985082367
base,3374,15382738.418778308
base,3375,11128790.668772576
base,3376,10367163.675634533
base,3377,12646968.528206749
base,3378,15804019.439609453
base,3379,15351344.4202643
base,3380,13056663.77062377
base,3381,12681871.39174569
base,3382,16837383.62750642
base,3383,8484710.670700477
base,3384,14537256.176223367
base,3385,9398599.990377983
base,3386,16015089.166055946
base,3387,12022264.691239966
base,3388,11247346.077304438
base,3389,8394638.508895261
base,3390,13678540.583158266
base,3391,13397256.248443889
base,3392,10102840.61875579
base,3393,15620453.559813248
base,3394,13486315.131423552
base,3395,12265094.93285731
base,3396,6864468.183075082
base,3397,10455758.157240849
base,3398,17016869.366852455
base,3399,13007415.085394453
base,3400,19719801.361212622
base,3401,15976418.39577922
base,3402,14051032.084710415
base,3403,12073323.204704423
base,3404,16746638.725778533
base,3405,14173485.907765567
base,3406,7518707.594293078
base,3407,12425125.06737564
base,3408,15478119.47388227
base,3409,6718585.879273106
base,3410,10473601.838392036
base,3411,15399706.929612862
base,3412,14080747.456747847
base,3413,12639933.525895659
base,3414,12696207.023905696
base,3415,10277256.941915294
base,3416,19463667.13045135
base,3417,10970900.738136575
base,3418,18743801.912422504
base,3419,17908861.697599035
base,3420,10069980.632900601
base,3421,12511021.372978909
base,3422,16263592.247506281
base,3423,9176973.05253205
base,3424,11894992.389816657
base,3425,7057273.0938535165
base,3426,8067127.407089523
base,3427,5813261.291949455
base,3428,13508891.770848576
base,3429,12638275.75633993
base,3430,13575260.81215391
base,3431,10416562.841715574
base,3432,8118580.797695263
base,3433,12133238.802459318
base,3434,15084978.51595593
base,3435,14763692.023507083
base,3436,12789413.578383964
base,3437,11902273.128846383
base,3438,10612433.087097988
base,3439,9518228.871148784
base,3440,10915200.526080213
base,3441,10916298.754445164
base,3442,9318967.096533276
base,3443,12438426.239047129
base,3444,18450711.522428118
base,3445,12999143.562969701
base,3446,18680374.649854816
base,3447,9672806.855436973
base,3448,13883471.578637516
base,3449,14470606.64731655
base,3450,10671461.019719375
base,3451,7786115.643148479
base,3452,11817876.858256012
base,3453,15206806.88504562
base,3454,12422085.89116561
base,3455,11486135.058002718
base,3456,20904387.96044033
base,3457,15462394.360283356
base,3458,9949545.259411354
base,3459,16071631.299712855
base,3460,11828707.396459604
base,3461,14001749.996949954
base,3462,11346463.470331483
base,3463,13433462.052539716
base,3464,10806920.179680252
base,3465,13731788.130525583
base,3466,11530996.048263505
base,3467,9998068.577557229
base,3468,16613164.004700854
base,3469,20791263.368254747
base,3470,11100924.83960104
base,3471,12643931.194540363
base,3472,12667072.412618654
base,3473,7177051.367392456
base,3474,12744173.42311518
base,3475,9640861.732962325
base,3476,13147612.85623338
base,3477,7133844.459846775
base,3478,15407908.829553528
base,3479,12531152.564194223
base,3480,5989255.462624046
base,3481,14893221.859005732
base,3482,13561327.014762877
base,3483,11445190.291217592
base,3484,13994891.513203993
base,3485,15151955.547174357
base,3486,15104498.382284202
base,3487,12874451.659005417
base,3488,12163649.822847221
base,3489,23027907.93741371
base,3490,7129970.619928699
base,3491,18442097.644026626
base,3492,15462433.137297394
base,3493,13203625.94832556
base,3494,18869004.277195834
base,3495,17475450.58236177
base,3496,12851767.605490252
base,3497,12404975.3562845
base,3498,13793732.033657586
base,3499,15557025.981847655
base,3500,13960859.378925575
base,3501,12204535.916929154
base,3502,11478732.057587497
base,3503,11696197.944339804
base,3504,8024326.481463157
base,3505,13795789.185948115
base,3506,15709521.987960013
base,3507,10266408.978942664
base,3508,16823991.762265775
base,3509,13372825.720258357
base,3510,18572861.032844055
base,3511,12625637.781628307
base,3512,13423634.671207437
base,3513,14036478.627614932
base,3514,11305499.453773685
base,3515,16644733.471629865
base,3516,13077103.206366217
base,3517,17277950.534985732
base,3518,13746637.14528552
base,3519,5828231.918250506
base,3520,7064007.961708919
base,3521,12669722.276964597
base,3522,16221902.057387602
base,3523,7784913.456994557
base,3524,14105044.373376643
base,3525,9698962.533494554
base,3526,10114806.548842397
base,3527,9772778.93622747
base,3528,10199823.911184182
base,3529,14865297.102516573
base,3530,12200172.549414866
base,3531,13929894.473452237
base,3532,10770646.0586988
base,3533,13736901.785726357
base,3534,15849175.086303309
base,3535,11140757.25833158
base,3536,11570998.618578324
base,3537,16787913.781345043
base,3538,16975168.85100917
base,3539,11867810.197510447
base,3540,11518342.38811755
base,3541,17228803.704267383
base,3542,9080618.414527392
base,3543,10362835.9094176
base,3544,9874131.566839227
base,3545,7570636.487876992
base,3546,8157995.977198067
base,3547,10971529.29523242
base,3548,6839773.224380506
base,3549,9272145.445713226
base,3550,9596854.080329444
base,3551,12136360.22783708
base,3552,17806207.496130455
base,3553,18473716.48584595
base,3554,11958636.402786352
base,3555,12864299.898039868
base,3556,12499487.191059554
base,3557,9414264.752751656
base,3558,6924491.4035078185
base,3559,13114054.014448594
base,3560,9822564.671143295
base,3561,9328066.668215279
base,3562,8143364.8558264375
base,3563,16320281.882856635
base,3564,7867416.522809467
base,3565,14319175.141589155
base,3566,17804446.597044803
base,3567,15260742.904484581
base,3568,13677851.133698555
base,3569,12664169.528980985
base,3570,13871379.59454783
base,3571,9179323.236559935
base,3572,12025331.15131294
base,3573,12631534.913980726
base,3574,19919120.04244835
base,3575,14747262.44515765
base,3576,15976133.638615545
base,3577,16347562.759353137
base,3578,14066599.830416031
base,3579,18222887.600589883
base,3580,12322754.907919612
base,3581,10459195.265210103
base,3582,9753165.20298338
base,3583,19013994.281432718
base,3584,15484937.796238089
base,3585,10708153.940114098
base,3586,13926189.02395725
base,3587,11548549.445488425
base,3588,16897382.04521821
base,3589,11636740.511816757
base,3590,13500474.464457968
base,3591,20539021.10826615
base,3592,14470843.492329396
base,3593,9771462.517523464
base,3594,17664472.583148647
base,3595,13800056.794677773
base,3596,14709665.68297941
base,3597,16691124.476060184
base,3598,10954501.885235067
base,3599,8092636.819181456
base,3600,13678158.783150613
base,3601,12514065.543907452
base,3602,14155633.849594865
base,3603,6137549.85431829
base,3604,11854405.746767225
base,3605,10831701.830358446
base,3606,10339680.17170038
base,3607,18101032.217614014
base,3608,9367946.645365221
base,3609,12374497.044817604
base,3610,12685151.903289469
base,3611,8463651.461836807
base,3612,11831600.778725654
base,3613,18500164.353974678
base,3614,12371781.466680473
base,3615,8969179.171541473
base,3616,12442836.874548998
base,3617,6849768.941509148
base,3618,14961159.512218809
base,3619,11030122.124742435
base,3620,13486634.154186191
base,3621,12997693.153265627
base,3622,13380367.773512015
base,3623,13117377.961534742
base,3624,8117925.141360902
base,3625,15181521.662543185
base,3626,14535164.881669886
base,3627,7107180.207753167
base,3628,12973323.17295831
base,3629,17301167.510525435
base,3630,11908449.995237228
base,3631,13233715.126295296
base,3632,12791105.770540403
base,3633,15996378.524746675
base,3634,14866124.467772178
base,3635,12010327.560826648
base,3636,7505360.251802832
base,3637,15450996.407376995
base,3638,11055750.92749228
base,3639,13698773.70422165
base,3640,12399787.82708529
base,3641,7561566.958821901
base,3642,7277847.912492266
base,3643,13035000.972451039
base,3644,8472738.195516428
base,3645,18326403.796302956
base,3646,11727470.264921287
base,3647,7680749.876163114
base,3648,11176492.637483751
base,3649,14528933.384783234
base,3650,14296387.857457595
base,3651,13861798.204722347
base,3652,13604036.322810743
base,3653,10587645.150788872
base,3654,17783872.79815629
base,3655,9590556.959078688
base,3656,13437330.89730867
base,3657,16576527.42868744
base,3658,17269682.028547373
base,3659,18319586.65318088
base,3660,18234839.70173112
base,3661,13574359.28605074
base,3662,17465977.298945982
base,3663,12802930.563723039
base,3664,7826335.683743034
base,3665,18384838.45776417
base,3666,13560294.139124643
base,3667,18645996.875300035
base,3668,6500109.090976932
base,3669,13208086.742126621
base,3670,11126658.68750046
base,3671,20529841.476067014
base,3672,9996538.060283575
base,3673,12199495.693273868
base,3674,11417448.104007712
base,3675,11798598.16877786
base,3676,11903840.426968295
base,3677,9280587.758927966
base,3678,10063357.031559268
base,3679,11727689.983945396
base,3680,9897863.606331306
base,3681,18984971.25311743
base,3682,8424902.901550462
base,3683,11890446.322917596
base,3684,11197293.10259311
base,3685,20601480.951526187
base,3686,12869324.821577337
base,3687,8976740.948154595
base,3688,11079451.09170356
base,3689,16801754.23806329
base,3690,13081204.100038948
base,3691,10911784.973880028
base,3692,13825737.123824213
base,3693,14517124.603970625
base,3694,12515852.544564147
base,3695,14878488.734917266
base,3696,10338943.340273099
base,3697,11696175.362491021
base,3698,13190348.95026622
base,3699,14953465.700993575
base,3700,14832173.764153408
base,3701,15509988.64163732
base,3702,5760194.12153602
base,3703,13510103.767455861
base,3704,16209732.672965666
base,3705,13366345.159594707
base,3706,7158566.405757493
base,3707,12703322.48758024
base,3708,15642655.350811305
base,3709,15013073.584943596
base,3710,17776497.958399612
base,3711,9850416.43577283
base,3712,17042965.4565339
base,3713,10426983.202897329
base,3714,20303602.775447212
base,3715,15857970.84271885
base,3716,20122083.780108258
base,3717,12558719.362251405
base,3718,6748337.4958757935
base,3719,15340195.208981473
base,3720,7467532.029227652
base,3721,20200049.360049658
base,3722,12626462.185339002
base,3723,10303715.503441237
base,3724,21285384.100566536
base,3725,15284243.47497506
base,3726,11495741.148327695
base,3727,8348658.313604977
base,3728,7784430.282746574
base,3729,17208520.740776833
base,3730,14389060.552534183
base,3731,15900222.547382778
base,3732,12565610.83590793
base,3733,13394199.886630844
base,3734,14988899.244277824
base,3735,14136197.56935317
base,3736,10779245.391680948
base,3737,10551995.214201543
base,3738,13002100.88167408
base,3739,10212392.515367633
base,3740,17163455.631680325
base,3741,9528314.443424636
base,3742,11903724.652072378
base,3743,19554360.339352068
base,3744,12071942.17099442
base,3745,15511605.504285844
base,3746,14965492.564982899
base,3747,12339303.769087221
base,3748,15760632.445791353
base,3749,13071340.292473596
base,3750,10139730.124598114
base,3751,17254240.0413262
base,3752,11575577.794303296
base,3753,14557752.807075627
base,3754,13765347.422804076
base,3755,15969022.992687842
base,3756,6275616.727459179
base,3757,14919335.05368421
base,3758,9220452.073582042
base,3759,12959355.411237141
base,3760,12505119.136028377
base,3761,16301709.165034357
base,3762,9365446.151088746
base,3763,12690876.34405927
base,3764,14695979.684985762
base,3765,10588899.833926912
base,3766,10946186.728628865
base,3767,13997856.80251846
base,3768,10941661.654188162
base,3769,7152257.342823852
base,3770,18722841.45802626
base,3771,8797867.547026042
base,3772,19024308.950452358
base,3773,13867857.31898264
base,3774,15527771.891078657
base,3775,9337898.262592543
base,3776,13925616.371125672
base,3777,18384194.43049332
base,3778,12383486.0741102
base,3779,6354802.013388599
base,3780,15762377.324254464
base,3781,8215470.8063468905
base,3782,9984310.220806504
base,3783,16120494.52645129
base,3784,13373531.75045149
base,3785,7550032.1406217795
base,3786,16569295.819376385
base,3787,15446920.202815458
base,3788,14111687.067250086
base,3789,10638066.079296477
base,3790,14956291.421007942
base,3791,8953243.67484709
base,3792,17559998.42164144
base,3793,12177132.661914628
base,3794,10893095.562474184
base,3795,15206055.834191006
base,3796,18363225.022274576
base,3797,9111890.83053417
base,3798,12824289.067119986
base,3799,15345425.866796114
base,3800,12170971.19165447
base,3801,7975402.594936041
base,3802,12383916.28077012
base,3803,12860252.224000944
base,3804,7302343.151451049
base,3805,8686852.261911673
base,3806,11754430.400855666
base,3807,12499079.073781641
base,3808,11381082.717944374
base,3809,17320571.25453551
base,3810,8737009.161949173
base,3811,9694168.119622784
base,3812,15496948.619059013
base,3813,16615470.808471886
base,3814,14758955.163045868
base,3815,18505195.841109183
base,3816,15243005.448283363
base,3817,16572294.429469388
base,3818,11972994.37865255
base,3819,10473150.326109558
base,3820,17824423.282253604
base,3821,12873052.295455271
base,3822,18031345.918429382
base,3823,10496947.592250748
base,3824,14340935.045704179
base,3825,16278147.933228796
base,3826,8002185.518483577
base,3827,11802763.970435249
base,3828,10065798.887685206
base,3829,11007998.596715642
base,3830,15814407.45096331
base,3831,9076235.296709849
base,3832,10148566.48418656
base,3833,12522345.50261266
base,3834,7075160.791533253
base,3835,11254918.534325508
base,3836,13704601.107745053
base,3837,16270041.883491686
base,3838,10769392.250818623
base,3839,15292870.456992056
base,3840,13040265.741757773
base,3841,10778415.403940026
base,3842,11675090.11393749
base,3843,9381616.838441405
base,3844,18924421.8153817
base,3845,11624508.336516526
base,3846,8684845.991342505
base,3847,7050063.180174768
base,3848,12383741.29277684
base,3849,13237178.320169827
base,3850,12781721.686089471
base,3851,9974564.089842997
base,3852,11444373.417041453
base,3853,16871602.862781797
base,3854,13164290.40788594
base,3855,13925360.153373027
base,3856,9553892.245546496
base,3857,20024357.920864742
base,3858,16434978.862583417
base,3859,15082028.428007348
base,3860,12174048.375936793
base,3861,16310529.572884083
base,3862,14372317.381016048
base,3863,15008307.780973038
base,3864,13110070.437824178
base,3865,12729748.075620476
base,3866,11342062.147465631
base,3867,12181306.213435197
base,3868,10898430.509694478
base,3869,15207058.637159564
base,3870,14280457.079946363
base,3871,17892687.082881678
base,3872,18225486.17376742
base,3873,14739188.781630538
base,3874,18024337.565840185
base,3875,18676232.569493074
base,3876,10154293.438092021
base,3877,12531123.572519911
base,3878,11700912.730580399
base,3879,13108588.064278714
base,3880,9150928.381534792
base,3881,12460090.354730856
base,3882,12259992.019518042
base,3883,14113247.753804043
base,3884,14905894.624596497
base,3885,17555369.067738302
base,3886,14170332.01541168
base,3887,10831982.476181317
base,3888,11683370.186469186
base,3889,17015712.430874422
base,3890,13946620.06976994
base,3891,13033277.746185798
base,3892,17292196.424457215
base,3893,8623790.444781251
base,3894,11646561.838052891
base,3895,8753196.636215325
base,3896,16716855.66340997
base,3897,15113627.775969803
base,3898,10089705.287385171
base,3899,8793111.07138546
base,3900,14604659.110405907
base,3901,7891314.967762098
base,3902,16930927.170770977
base,3903,16674424.232648939
base,3904,14636451.5934675
base,3905,15895632.754627535
base,3906,8008576.492072754
base,3907,13770773.113325913
base,3908,14775177.069718137
base,3909,9340673.114155475
base,3910,16209394.656635657
base,3911,14947692.499266293
base,3912,7548273.046682835
base,3913,11673722.948775383
base,3914,9962774.314132765
base,3915,16148279.592355492
base,3916,15310480.21681904
base,3917,13331783.82024302
base,3918,12828598.643146988
base,3919,18310016.17896143
base,3920,16524091.443515575
base,3921,10573599.137681609
base,3922,16000845.937091948
base,3923,11638313.541677143
base,3924,16498642.34508154
base,3925,12616727.537708785
base,3926,10403609.683284877
base,3927,14604946.805639861
base,3928,9396405.27932222
base,3929,13566700.112776693
base,3930,20034358.665186297
base,3931,9368529.706665475
base,3932,15378275.291239224
base,3933,18469731.117286246
base,3934,13571687.042653367
base,3935,11008030.978021547
base,3936,13438726.153496465
base,3937,14530761.244548008
base,3938,8018367.186847206
base,3939,8911987.17341815
base,3940,8907181.552498851
base,3941,11685466.356309896
base,3942,16199018.131753292
base,3943,16647814.854594333
base,3944,11727227.530023549
base,3945,10149547.6404889
base,3946,14211859.014382172
base,3947,11233501.086497303
base,3948,11106621.17507272
base,3949,7766443.149779987
base,3950,12094710.555020798
base,3951,16401830.576748125
base,3952,10198080.28078592
base,3953,11417436.701134529
base,3954,12144486.829193974
base,3955,15747775.072218714
base,3956,14338311.2971978
base,3957,8770156.026128495
base,3958,16551821.695703344
base,3959,15852456.146292144
base,3960,7536743.146995913
base,3961,17390838.845387995
base,3962,12062931.322269784
base,3963,9295221.860845659
base,3964,13463366.45189079
base,3965,8933819.769747108
base,3966,10969915.678188726
base,3967,13709369.234119061
base,3968,8526607.44734252
base,3969,11141247.634038972
base,3970,10491874.472709242
base,3971,11620911.055866912
base,3972,10203535.496376555
base,3973,12953099.318849275
base,3974,15944067.617757909
base,3975,13154266.134374497
base,3976,12959631.032327298
base,3977,9897363.671397295
base,3978,15290130.815301029
base,3979,14499998.000259414
base,3980,15570137.014394859
base,3981,11882876.228981476
base,3982,19405579.254916426
base,3983,13643143.879248017
base,3984,13023180.006859558
base,3985,14485611.799044844
base,3986,18081199.537787393
base,3987,13681128.243564438
base,3988,7901311.2232203465
base,3989,19522558.166148257
base,3990,16121428.648110216
base,3991,14138792.45618638
base,3992,9105446.467645401
base,3993,13708221.471866218
base,3994,11800874.546022242
base,3995,19692462.005774315
base,3996,15035766.150413414
base,3997,16320104.828452578
base,3998,12595113.31166065
base,3999,15808145.997340238
base,4000,9417849.679489931
base,4001,12893080.564770538
base,4002,11102885.453688119
base,4003,11169962.093186736
base,4004,7904621.961923561
base,4005,13370362.512304442
base,4006,17030538.88489466
base,4007,9298903.135444673
base,4008,12770326.373225657
base,4009,12445184.449570073
base,4010,11627129.817332033
base,4011,13954515.623007393
base,4012,12570097.203945588
base,4013,15189028.808639215
base,4014,13511931.076381106
base,4015,12534113.447272772
base,4016,10808633.211195063
base,4017,11799986.450141024
base,4018,12745623.973039448
base,4019,10992792.26903811
base,4020,10132339.074994711
base,4021,18469661.03481246
base,4022,12455342.932311933
base,4023,9785380.8881668
base,4024,14223617.853763876
base,4025,20261510.78929936
base,4026,13272182.42743275
base,4027,13457848.645284638
base,4028,16251258.38566572
base,4029,12777471.493036833
base,4030,10118908.316864334
base,4031,8386249.070431897
base,4032,18918798.48286347
base,4033,10810932.436998077
base,4034,8136577.501841191
base,4035,15982707.220214542
base,4036,14826113.640910901
base,4037,14797814.489584886
base,4038,9094128.442352038
base,4039,10621732.664264027
base,4040,13026513.182528371
base,4041,13785780.739185238
base,4042,10586596.746484725
base,4043,13201793.851122346
base,4044,15340707.838820117
base,4045,9836266.458587067
base,4046,10321598.35156466
base,4047,11915419.648206484
base,4048,15115455.807040047
base,4049,10843316.37311131
base,4050,12741192.745226799
base,4051,8732057.112612192
base,4052,15819531.522346666
base,4053,14532583.863936635
base,4054,13097994.613401797
base,4055,9486625.359097209
base,4056,17635171.40452441
base,4057,19710771.34609534
base,4058,14218097.300463358
base,4059,13380082.44583426
base,4060,16399613.301103977
base,4061,12381331.986118287
base,4062,16954756.121109966
base,4063,11985998.01819643
base,4064,10609389.570700942
base,4065,10042552.827911926
base,4066,14590428.616420833
base,4067,14067187.377507959
base,4068,8067365.041674913
base,4069,12839696.560366508
base,4070,8088367.878284944
base,4071,12793777.600296257
base,4072,21921831.29385637
base,4073,15336393.95182973
base,4074,12072882.504388433
base,4075,13178731.296459302
base,4076,12295585.935270384
base,4077,15290040.570508135
base,4078,8459627.389939802
base,4079,15498816.351724613
base,4080,10413229.564631969
base,4081,8066506.300496605
base,4082,14108120.955659525
base,4083,9636401.60226087
base,4084,17881397.773510236
base,4085,12592743.431173231
base,4086,18765892.67740768
base,4087,17636191.95041126
base,4088,11725139.501380837
base,4089,14691865.483171683
base,4090,14364998.404878985
base,4091,19393888.141617842
base,4092,11728671.679370504
base,4093,8527280.724420875
base,4094,11518162.136036942
base,4095,16949561.699534755
base,4096,14826292.26661795
base,4097,8820901.2197422
base,4098,10692603.377566542
base,4099,12477900.40222013
base,4100,13110281.101007862
base,4101,12766040.798088605
base,4102,14569589.645888135
base,4103,10613397.647561714
base,4104,16147840.536062574
base,4105,12854180.366877252
base,4106,13036980.031223647
base,4107,13966499.091699904
base,4108,16635836.386085486
base,4109,6967073.458436241
base,4110,12110661.606996205
base,4111,12635492.70153448
base,4112,10703786.666352361
base,4113,10194378.562664924
base,4114,14381052.052074462
base,4115,10166146.68920647
base,4116,15648931.438305054
base,4117,10618586.60317023
base,4118,13467111.629498627
base,4119,16749214.168163534
base,4120,11770784.411876418
base,4121,7386508.656765775
base,4122,13492822.624543808
base,4123,18165417.478116214
base,4124,12332239.806629013
base,4125,19698079.597105354
base,4126,14127652.865175558
base,4127,11548551.843682362
base,4128,18882180.268056907
base,4129,8834161.501755258
base,4130,9959998.394255394
base,4131,13422252.834588267
base,4132,16410314.3339966
base,4133,10083810.858566752
base,4134,11159636.453593604
base,4135,14912395.916748507
base,4136,8916186.132975334
base,4137,10924295.98457678
base,4138,12326612.28171983
base,4139,13428822.688289141
base,4140,23376515.56375649
base,4141,15361997.536886431
base,4142,10275120.934301058
base,4143,9922791.11035056
base,4144,13039238.883079482
base,4145,9817055.720663553
base,4146,10145717.686760165
base,4147,14759757.599822437
base,4148,14304119.229041774
base,4149,8338460.260919499
base,4150,11972111.785246786
base,4151,11861242.926065916
base,4152,16228160.839205323
base,4153,13717105.377495889
base,4154,10425809.682727234
base,4155,13577045.797070814
base,4156,11888962.832525417
base,4157,13197139.803621542
base,4158,13136194.906002551
base,4159,11320745.808350617
base,4160,14202243.30333597
base,4161,11401950.593439998
base,4162,14405834.969779765
base,4163,8396985.902223326
base,4164,9351261.638275784
base,4165,17804486.709011845
base,4166,8154520.892767551
base,4167,8596043.335028695
base,4168,9878521.746034697
base,4169,10023890.139895014
base,4170,14436470.495484704
base,4171,15517114.106747141
base,4172,12648596.929788219
base,4173,9258127.499553356
base,4174,15140927.463407816
base,4175,10699973.88175516
base,4176,14159430.585999792
base,4177,7073262.354363164
base,4178,13626207.124172522
base,4179,11608169.212858908
base,4180,13960080.656255413
base,4181,20476632.060155366
base,4182,10596457.19504284
base,4183,16083266.029017372
base,4184,17717965.995280467
base,4185,12072013.786292005
base,4186,17245197.086169444
base,4187,14006138.931503098
base,4188,11483004.614285234
base,4189,10198339.363076199
base,4190,14514632.059511373
base,4191,14618398.48642756
base,4192,11048249.640784014
base,4193,13058346.046902869
base,4194,20341202.544291478
base,4195,12314151.92798753
base,4196,15496515.405224247
base,4197,9846493.125152728
base,4198,20253782.954051703
base,4199,7924633.358616539
base,4200,9585212.74484432
base,4201,10762617.516839918
base,4202,7574468.240814496
base,4203,8740144.339902848
base,4204,14272185.108459406
base,4205,12359121.150454238
base,4206,11755433.627499
base,4207,8198971.7431885945
base,4208,9202362.460425137
base,4209,13329312.669255504
base,4210,11706413.703342393
base,4211,5647226.2846164815
